9905,大華,38528,944120,24.5,24.55,24.5,24.55,0.15,29
9906,欣巴巴,31000,1380000,44.55,44.8,44.35,44.55,-0.4,31
9907,統一實,2009385,34654437,17.2,17.35,17.15,17.2,0.05,800
9908,大台北,63430,1998637,31.65,31.65,31.35,31.45,-0.2,67
9910,豐泰,511912,94657447,184.5,187,182.5,185,0,1011
9911,櫻花,114244,7025288,61.5,61.8,61.3,61.3,-0.3,203
9912,偉聯,133368,1307889,9.94,9.98,9.7,9.8,-0.11,91
9914,美利達,461635,84614550,183.5,185,181.5,182.5,-0.5,451
9917,中保科,181198,18386970,103,103,100.5,100.5,-2.5,284
9918,欣天然,2351,100188,43,43,42.2,42.2,-0.5,8
9919,康那香,5425571,92801880,17.3,17.65,16.75,16.8,-0.4,1486
9921,巨大,427989,102820153,240.5,243,238.5,239.5,-2.5,1180
9924,福興,121429,5068695,41.5,41.9,41.5,41.6,-0.05,103
9925,新保,115834,4559068,39.25,39.45,39.25,39.3,0.05,93
9926,新海,1550,80589,52,52,52,52,0,16
9927,泰銘,183317,6789929,36.9,37.3,36.9,36.95,0.05,127
9928,中視,2173011,48976599,21.2,22.65,21.2,22.65,2.05,958
9929,秋雨,75161,639625,8.64,8.64,8.47,8.49,-0.15,30
9930,中聯資源,24456,1122098,45.95,46,45.8,45.8,-0.1,33
9931,欣高,2382,93175,39.1,39.2,39.1,39.2,0,9
9933,中鼎,1882931,76196675,40.25,40.65,40.25,40.4,0.2,1403
9934,成霖,480734,6564805,13.55,13.7,13.55,13.65,0.1,188
9935,慶豐富,85113,1470430,17.35,17.4,17.15,17.35,-0.1,71
9937,全國,33037,1673896,50.8,51.1,50.4,50.8,-0.7,29
9938,百和,755259,40356419,53.7,54,53.1,53.3,-0.3,489
9939,宏全,369019,30310978,82.3,82.7,81.8,81.8,-0.5,337
9940,信義,83073,2410663,29,29.1,28.9,29.05,-0.05,85
9941,裕融,691960,105871025,153,154.5,152,152.5,0,1067
9941A,裕融甲特,15249,753421,49.15,49.65,49.15,49.45,0.25,19
9942,茂順,516185,57200102,113.5,113.5,110,110,-2,397
9943,好樂迪,52700,3243935,61.5,61.9,61.2,61.7,0.2,103
9944,新麗,67297,1379399,20.5,20.55,20.45,20.45,-0.05,35
9945,潤泰新,5733742,261129374,45.6,46,45.2,45.35,0.15,3857
9946,三發地產,57209,676251,11.85,11.85,11.75,11.75,-0.1,35
9955,佳龍,269533,4927985,18.35,18.4,18.15,18.3,0.05,219
9958,世紀鋼,2361752,192935356,82.1,83.3,80.5,80.5,-2,1670
